lat,lon,nom,image
48.8574259,2.440056,Avenue du Président Wilson / Avenue Gabriel Péri,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_080.jpg
48.8618821,2.4412005,Avenue du Président Wilson / Boulevard Rouget de Lisle,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_081.jpg
48.8556593,2.4395754,Avenue du Président Wilson / Rue Colmet Lépinay,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_082.jpg
48.853032,2.4388235,Avenue du Président Wilson / Rue de la Solidarité,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_083.jpg
48.8604839,2.4409662,Avenue du Président Wilson / Rue du Capitaine Dreyfus,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_084.jpg
48.8596934,2.4407393,Avenue du Président Wilson / Rue du Capitaine Dreyfus,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_085.jpg
48.8585642,2.4404001,Avenue du Président Wilson / Rue Molière,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_086.jpg
48.8566173,2.4673802,Avenue Ernest Renan / Boulevard de Verdun,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_087.jpg
48.8565746,2.4665641,Avenue Ernest Renan / Rue Lenain de Tillemont,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_088.jpg
48.8560166,2.4589472,Avenue Ernest Renan / Rue Raymond Lefebvre,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_089.jpg
